id_gasto;fecha;centro_costo;categoria;subcategoria; monto 
4036;19-02-2025;MKT002;Activo Fijo;Infraestructura; 1.167.205 
4037;03-10-2025;OPE004;Administración;Arriendos; 4.993.207 
4038;15-04-2025;INM001;Personal;Sueldos; 3.897.205 
4039;09-11-2025;OPE005;Personal;Sueldos; 1.239.500 
4040;20-03-2025;TEC003;Personal;Bonos; 4.206.352 
4041;17-10-2025;INM002;Administración;Servicios; 3.361.476 
4042;18-02-2025;INM003;Personal;Bonos; 2.611.170 
4043;25-10-2025;TEC002;Personal;Sueldos; 4.272.346 
4044;19-01-2025;OPE001;Activo Fijo;Infraestructura; 4.685.742 
4045;07-08-2025;OPE001;Personal;Bonos; 1.914.647 
4046;02-01-2025;MKT004;Activo Fijo;Infraestructura; 2.921.441 
4047;25-09-2025;OPE004;Personal;Sueldos; 386.923 
4048;04-02-2025;MKT001;Personal;Sueldos; 2.565.241 
4049;22-11-2025;TEC005;Personal;Bonos; 4.101.969 
4050;08-01-2025;MKT003;Activo Fijo;Equipos; 545.300 
4051;12-07-2025;INM005;Personal;Sueldos; 2.895.827 
4052;08-04-2025;MKT005;Administración;Arriendos; 2.388.278 
4053;27-07-2025;OPE005;Administración;Arriendos; 886.701 
4054;25-12-2025;MKT004;Activo Fijo;Infraestructura; 3.205.750 
4055;10-10-2025;INM002;Activo Fijo;Equipos; 1.627.018 
4056;07-07-2025;TEC002;Activo Fijo;Equipos; 411.771 
4057;21-04-2025;INM002;Activo Fijo;Infraestructura; 3.933.667 
4058;24-09-2025;MKT002;Activo Fijo;Infraestructura; 247.137 
4059;25-08-2025;OPE004;Administración;Arriendos; 1.193.290 
4060;24-02-2025;OPE005;Administración;Servicios; 3.965.631 
4061;23-04-2025;MKT002;Administración;Arriendos; 4.777.401 
4062;19-01-2025;TEC004;Activo Fijo;Equipos; 210.788 
4063;13-05-2025;MKT002;Administración;Servicios; 1.443.849 
4064;03-01-2025;TEC001;Personal;Sueldos; 1.191.523 
4065;25-08-2025;INM003;Administración;Servicios; 3.416.905 
4066;06-05-2025;MKT004;Personal;Bonos; 951.921 
4067;27-01-2025;MKT005;Personal;Sueldos; 2.282.520 
4068;27-07-2025;MKT001;Personal;Sueldos; 119.830 
4069;17-07-2025;OPE001;Personal;Bonos; 73.912 
4070;27-05-2025;OPE004;Administración;Servicios; 3.181.873 
4071;25-07-2025;OPE002;Activo Fijo;Equipos; 4.962.371 
4072;27-04-2025;INM001;Administración;Arriendos; 2.058.271 
4073;24-05-2025;TEC005;Administración;Servicios; 2.923.742 
4074;09-09-2025;INM002;Administración;Arriendos; 712.039 
4075;08-07-2025;TEC005;Administración;Arriendos; 383.784 
4076;25-02-2025;INM003;Activo Fijo;Infraestructura; 2.879.794 
4077;08-09-2025;OPE002;Activo Fijo;Infraestructura; 610.326 
4078;05-02-2025;TEC001;Administración;Servicios; 75.790 
4079;05-02-2025;INM003;Administración;Arriendos; 2.499.201 
4080;21-08-2025;OPE004;Activo Fijo;Equipos; 4.469.462 
4081;16-01-2025;MKT003;Personal;Bonos; 745.227 
4082;08-09-2025;INM001;Personal;Sueldos; 1.202.584 
4083;26-08-2025;OPE004;Activo Fijo;Equipos; 4.611.753 
4084;16-08-2025;MKT004;Personal;Sueldos; 4.126.018 
4085;02-01-2025;OPE005;Administración;Arriendos; 4.594.311 
4086;06-07-2025;TEC003;Activo Fijo;Equipos; 1.288.067 
4087;03-09-2025;TEC004;Administración;Servicios; 3.265.583 
4088;15-02-2025;INM003;Activo Fijo;Equipos; 1.402.970 
4089;22-11-2025;OPE005;Administración;Arriendos; 4.962.537 
4090;07-01-2025;OPE003;Activo Fijo;Equipos; 4.902.081 
4091;15-10-2025;MKT002;Activo Fijo;Infraestructura; 3.417.740 
4092;23-02-2025;TEC003;Administración;Arriendos; 1.745.211 
4093;11-12-2025;MKT005;Activo Fijo;Infraestructura; 3.492.976 
4094;12-04-2025;TEC005;Personal;Bonos; 3.639.478 
4095;26-12-2025;INM001;Activo Fijo;Equipos; 539.805 
4096;19-02-2025;MKT005;Activo Fijo;Infraestructura; 2.460.333 
4097;16-09-2025;OPE004;Activo Fijo;Equipos; 2.602.091 
4098;15-08-2025;MKT003;Administración;Arriendos; 911.667 
4099;17-11-2025;INM001;Activo Fijo;Infraestructura; 1.322.072 
4100;02-06-2025;TEC003;Activo Fijo;Infraestructura; 2.735.875 
4101;28-07-2025;MKT001;Activo Fijo;Infraestructura; 492.578 
4102;20-09-2025;TEC002;Activo Fijo;Infraestructura; 3.686.082 
4103;23-07-2025;MKT002;Administración;Arriendos; 3.284.447 
4104;15-05-2025;OPE002;Activo Fijo;Infraestructura; 3.808.188 
4105;25-05-2025;INM004;Activo Fijo;Infraestructura; 2.311.067 
4106;12-08-2025;MKT005;Personal;Bonos; 170.730 
4107;27-07-2025;INM004;Activo Fijo;Equipos; 1.251.003 
4108;12-07-2025;MKT001;Administración;Servicios; 3.234.061 
4109;09-05-2025;MKT005;Activo Fijo;Equipos; 3.460.586 
4110;11-01-2025;OPE002;Activo Fijo;Equipos; 3.335.812 
4111;06-06-2025;TEC003;Administración;Arriendos; 3.585.014 
4112;04-01-2025;TEC002;Personal;Sueldos; 229.318 
4113;02-04-2025;MKT002;Personal;Sueldos; 4.659.903 
4114;28-02-2025;MKT002;Personal;Bonos; 4.104.477 
4115;08-08-2025;OPE005;Personal;Bonos; 4.046.252 
4116;27-06-2025;TEC004;Activo Fijo;Equipos; 400.620 
4117;15-08-2025;INM003;Administración;Arriendos; 2.940.662 
4118;26-02-2025;TEC003;Activo Fijo;Equipos; 2.330.321 
4119;23-09-2025;OPE003;Personal;Bonos; 4.971.142 
4120;14-03-2025;INM002;Personal;Bonos; 3.801.520 
4121;08-12-2025;OPE002;Administración;Arriendos; 2.054.007 
4122;08-05-2025;TEC004;Activo Fijo;Infraestructura; 978.744 
4123;25-12-2025;OPE001;Activo Fijo;Equipos; 523.831 
4124;22-12-2025;MKT002;Personal;Sueldos; 3.080.711 
4125;04-03-2025;MKT004;Administración;Servicios; 3.940.116 
4126;13-12-2025;OPE002;Personal;Sueldos; 4.774.959 
4127;24-09-2025;TEC003;Activo Fijo;Equipos; 809.979 
4128;13-01-2025;OPE003;Activo Fijo;Infraestructura; 2.163.657 
4129;15-04-2025;MKT003;Personal;Sueldos; 3.573.514 
4130;28-04-2025;TEC002;Activo Fijo;Equipos; 4.380.070 
4131;06-11-2025;INM001;Activo Fijo;Equipos; 1.983.147 
4132;11-04-2025;INM002;Activo Fijo;Infraestructura; 122.287 
4133;25-06-2025;TEC003;Administración;Arriendos; 892.119 
4134;20-09-2025;INM005;Activo Fijo;Infraestructura; 588.319 
4135;23-05-2025;MKT004;Activo Fijo;Infraestructura; 1.590.408 
4136;28-03-2025;MKT002;Personal;Bonos; 2.734.452 
4137;05-06-2025;INM003;Personal;Sueldos; 2.528.570 
4138;19-12-2025;INM002;Activo Fijo;Equipos; 2.765.431 
4139;25-02-2025;TEC003;Activo Fijo;Equipos; 99.263 
4140;12-05-2025;MKT001;Activo Fijo;Infraestructura; 552.097 
4141;05-09-2025;TEC001;Personal;Bonos; 159.199 
4142;14-02-2025;TEC004;Administración;Arriendos; 3.357.280 
4143;02-09-2025;INM004;Personal;Sueldos; 1.396.520 
4144;23-07-2025;TEC005;Personal;Bonos; 185.528 
4145;27-08-2025;MKT004;Activo Fijo;Infraestructura; 3.845.056 
4146;07-11-2025;INM002;Activo Fijo;Infraestructura; 1.923.448 
4147;13-03-2025;TEC002;Administración;Arriendos; 3.737.747 
4148;05-08-2025;MKT003;Activo Fijo;Infraestructura; 897.106 
4149;10-12-2025;OPE003;Administración;Arriendos; 603.034 
4150;08-01-2025;INM004;Activo Fijo;Equipos; 4.829.601 
4151;15-08-2025;TEC001;Personal;Bonos; 4.780.963 
4152;19-08-2025;OPE004;Administración;Arriendos; 928.691 
4153;22-01-2025;INM004;Administración;Arriendos; 1.130.437 
4154;27-11-2025;TEC005;Activo Fijo;Equipos; 2.129.909 
4155;24-12-2025;MKT005;Activo Fijo;Infraestructura; 818.727 
4156;11-03-2025;MKT005;Administración;Servicios; 1.463.411 
4157;11-05-2025;TEC004;Administración;Arriendos; 4.760.690 
4158;17-11-2025;MKT001;Activo Fijo;Equipos; 3.507.805 
4159;17-01-2025;OPE004;Administración;Servicios; 4.062.132 
4160;05-10-2025;INM003;Administración;Servicios; 1.616.090 
4161;08-01-2025;INM005;Personal;Sueldos; 4.948.119 
4162;08-03-2025;MKT004;Activo Fijo;Equipos; 4.220.980 
4163;26-12-2025;MKT002;Activo Fijo;Equipos; 4.512.873 
4164;05-05-2025;INM005;Activo Fijo;Equipos; 4.826.028 
4165;20-10-2025;INM003;Personal;Bonos; 4.678.687 
4166;26-03-2025;TEC005;Activo Fijo;Infraestructura; 366.515 
4167;04-02-2025;MKT005;Activo Fijo;Infraestructura; 2.244.685 
4168;19-05-2025;MKT005;Administración;Servicios; 3.944.040 
4169;13-04-2025;MKT005;Activo Fijo;Infraestructura; 4.484.824 
4170;07-06-2025;INM003;Activo Fijo;Infraestructura; 1.093.884 
4171;14-11-2025;MKT001;Personal;Bonos; 2.944.857 
4172;15-07-2025;INM003;Activo Fijo;Infraestructura; 3.811.942 
4173;05-07-2025;TEC004;Personal;Bonos; 4.913.546 
4174;07-02-2025;INM004;Activo Fijo;Equipos; 4.632.467 
4175;23-12-2025;MKT001;Personal;Sueldos; 328.416 
4176;18-02-2025;TEC005;Activo Fijo;Infraestructura; 2.533.124 
4177;18-03-2025;OPE001;Personal;Bonos; 818.002 
4178;14-12-2025;TEC001;Administración;Arriendos; 4.748.057 
4179;13-12-2025;TEC003;Administración;Servicios; 752.978 
4180;08-11-2025;TEC004;Administración;Arriendos; 3.843.614 
4181;20-10-2025;OPE001;Activo Fijo;Equipos; 1.056.540 
4182;21-10-2025;MKT005;Activo Fijo;Infraestructura; 2.146.251 
4183;25-05-2025;MKT003;Administración;Arriendos; 896.690 
4184;25-12-2025;MKT005;Personal;Sueldos; 4.050.464 
4185;09-10-2025;MKT002;Administración;Arriendos; 3.169.863 
4186;20-03-2025;OPE005;Personal;Sueldos; 3.195.760 
4187;22-02-2025;MKT001;Personal;Bonos; 1.633.017 
4188;18-05-2025;MKT005;Activo Fijo;Infraestructura; 1.255.099 
4189;03-10-2025;TEC001;Personal;Sueldos; 1.357.621 
4190;09-10-2025;INM004;Personal;Bonos; 4.768.972 
4191;05-01-2025;OPE001;Activo Fijo;Infraestructura; 4.937.800 
4192;13-11-2025;INM002;Administración;Servicios; 524.738 
4193;10-01-2025;TEC002;Personal;Sueldos; 4.239.268 
4194;16-07-2025;OPE001;Administración;Arriendos; 2.179.725 
4195;06-10-2025;INM005;Activo Fijo;Infraestructura; 124.752 
4196;19-11-2025;INM001;Administración;Servicios; 4.928.452 
4197;28-12-2025;MKT001;Activo Fijo;Equipos; 513.455 
4198;11-09-2025;TEC003;Activo Fijo;Equipos; 3.746.671 
4199;04-04-2025;TEC001;Personal;Bonos; 2.103.618 
4200;11-01-2025;OPE005;Administración;Arriendos; 3.330.246 
4201;14-07-2025;TEC001;Administración;Servicios; 269.555 
4202;08-11-2025;INM003;Activo Fijo;Equipos; 1.003.304 
4203;02-11-2025;TEC001;Administración;Arriendos; 4.062.091 
4204;15-09-2025;OPE004;Administración;Servicios; 2.576.179 
4205;09-10-2025;TEC005;Personal;Bonos; 2.073.455 
4206;19-10-2025;TEC005;Activo Fijo;Equipos; 252.796 
4207;05-03-2025;MKT004;Administración;Arriendos; 1.445.893 
4208;10-07-2025;INM001;Personal;Bonos; 4.079.014 
4209;20-08-2025;MKT003;Personal;Bonos; 544.899 
4210;02-09-2025;INM002;Administración;Servicios; 2.419.487 
4211;01-11-2025;MKT001;Administración;Arriendos; 3.087.154 
4212;13-10-2025;TEC005;Activo Fijo;Infraestructura; 3.938.551 
4213;10-11-2025;OPE001;Activo Fijo;Equipos; 3.062.600 
4214;07-08-2025;INM004;Activo Fijo;Infraestructura; 4.083.617 
4215;01-02-2025;INM004;Activo Fijo;Infraestructura; 4.045.965 
4216;19-11-2025;INM001;Administración;Servicios; 2.861.807 
4217;16-08-2025;TEC005;Administración;Servicios; 2.803.943 
4218;17-11-2025;TEC002;Administración;Arriendos; 1.863.240 
4219;10-07-2025;OPE005;Activo Fijo;Infraestructura; 2.633.217 
4220;08-07-2025;MKT002;Activo Fijo;Infraestructura; 3.492.601 
4221;21-09-2025;OPE004;Administración;Servicios; 3.840.853 
4222;13-01-2025;INM002;Activo Fijo;Infraestructura; 4.258.492 
4223;11-08-2025;OPE003;Administración;Servicios; 1.746.313 
4224;17-11-2025;OPE005;Personal;Bonos; 4.468.466 
4225;19-09-2025;INM005;Administración;Servicios; 4.291.892 
4226;10-09-2025;MKT002;Activo Fijo;Equipos; 3.772.327 
4227;02-09-2025;TEC002;Personal;Sueldos; 4.139.763 
4228;03-04-2025;INM003;Activo Fijo;Equipos; 4.560.875 
4229;19-01-2025;MKT003;Administración;Servicios; 1.492.449 
4230;10-01-2025;MKT001;Administración;Servicios; 1.512.781 
4231;24-12-2025;OPE002;Administración;Arriendos; 3.970.666 
4232;27-06-2025;TEC004;Personal;Sueldos; 3.196.576 
4233;14-02-2025;OPE001;Personal;Sueldos; 2.656.944 
4234;07-06-2025;INM002;Administración;Arriendos; 2.838.577 
4235;11-04-2025;OPE003;Administración;Arriendos; 2.358.670 
4236;25-06-2025;MKT003;Activo Fijo;Equipos; 1.017.571 
4237;20-10-2025;MKT005;Administración;Servicios; 4.558.176 
4238;14-08-2025;TEC004;Activo Fijo;Infraestructura; 2.662.777 
4239;20-02-2025;INM004;Personal;Sueldos; 2.288.418 
4240;23-06-2025;INM002;Personal;Sueldos; 65.538 
4241;06-01-2025;TEC002;Activo Fijo;Equipos; 2.519.203 
4242;28-06-2025;OPE001;Activo Fijo;Equipos; 4.402.524 
4243;27-02-2025;TEC004;Administración;Servicios; 1.142.794 
4244;15-02-2025;OPE003;Personal;Bonos; 1.485.967 
4245;06-01-2025;TEC001;Activo Fijo;Infraestructura; 4.326.249 
4246;11-12-2025;OPE002;Administración;Arriendos; 3.818.918 
4247;21-01-2025;OPE003;Administración;Arriendos; 4.971.095 
4248;27-10-2025;INM001;Personal;Bonos; 987.047 
4249;04-05-2025;INM001;Activo Fijo;Equipos; 3.498.792 
4250;04-10-2025;OPE003;Administración;Servicios; 1.260.761 
4251;12-01-2025;MKT002;Administración;Servicios; 3.638.597 
4252;05-07-2025;INM004;Personal;Bonos; 4.605.607 
4253;06-10-2025;TEC004;Personal;Bonos; 3.835.009 
4254;01-04-2025;INM002;Personal;Sueldos; 4.014.668 
4255;11-02-2025;MKT003;Activo Fijo;Infraestructura; 2.717.661 
4256;06-05-2025;MKT002;Personal;Sueldos; 3.092.087 
4257;26-03-2025;TEC001;Administración;Arriendos; 1.745.069 
4258;22-11-2025;TEC003;Administración;Servicios; 1.496.457 
4259;21-10-2025;TEC004;Activo Fijo;Equipos; 721.454 
4260;18-01-2025;TEC003;Activo Fijo;Equipos; 2.844.635 
4261;25-06-2025;OPE003;Personal;Bonos; 597.853 
4262;17-05-2025;INM002;Personal;Bonos; 4.808.656 
4263;17-03-2025;MKT005;Administración;Arriendos; 4.701.809 
4264;18-06-2025;MKT003;Administración;Arriendos; 2.996.719 
4265;27-07-2025;MKT002;Personal;Sueldos; 1.383.160 
4266;03-09-2025;MKT004;Personal;Sueldos; 1.662.153 
4267;27-12-2025;TEC002;Administración;Arriendos; 486.511 
4268;15-02-2025;TEC005;Administración;Arriendos; 4.587.240 
4269;17-01-2025;OPE001;Activo Fijo;Equipos; 4.230.447 
4270;12-09-2025;OPE003;Activo Fijo;Equipos; 2.604.525 
4271;13-07-2025;TEC003;Personal;Bonos; 638.886 
4272;04-01-2025;INM001;Activo Fijo;Equipos; 4.491.790 
4273;21-11-2025;TEC004;Personal;Sueldos; 1.789.812 
4274;18-07-2025;OPE003;Administración;Servicios; 1.680.564 
4275;13-10-2025;TEC003;Activo Fijo;Infraestructura; 592.984 
4276;16-10-2025;MKT002;Activo Fijo;Equipos; 3.259.188 
4277;04-04-2025;TEC001;Activo Fijo;Equipos; 2.570.102 
4278;24-07-2025;INM004;Administración;Servicios; 2.779.994 
4279;05-06-2025;INM001;Personal;Sueldos; 2.843.992 
4280;23-06-2025;OPE004;Activo Fijo;Equipos; 4.228.517 
4281;21-12-2025;MKT001;Personal;Sueldos; 4.097.341 
4282;06-03-2025;OPE003;Administración;Servicios; 1.945.776 
4283;17-03-2025;MKT002;Activo Fijo;Infraestructura; 3.106.197 
4284;02-09-2025;OPE004;Activo Fijo;Infraestructura; 931.899 
4285;06-11-2025;TEC003;Personal;Bonos; 2.005.082 
4286;11-09-2025;MKT002;Administración;Servicios; 3.627.488 
4287;16-12-2025;INM005;Personal;Sueldos; 1.145.553 
4288;01-01-2025;INM003;Personal;Bonos; 3.346.209 
4289;12-10-2025;MKT001;Activo Fijo;Equipos; 2.186.801 
4290;03-11-2025;TEC005;Administración;Servicios; 1.606.992 
4291;03-03-2025;INM003;Activo Fijo;Equipos; 241.568 
4292;13-11-2025;TEC001;Administración;Servicios; 1.751.645 
4293;04-04-2025;OPE004;Personal;Bonos; 2.831.249 
4294;22-02-2025;MKT001;Personal;Bonos; 2.008.255 
4295;14-06-2025;TEC003;Administración;Servicios; 4.153.818 
4296;26-01-2025;TEC005;Activo Fijo;Infraestructura; 2.256.507 
4297;05-09-2025;MKT001;Personal;Bonos; 957.099 
4298;16-09-2025;OPE004;Activo Fijo;Infraestructura; 2.755.669 
4299;03-06-2025;INM001;Administración;Servicios; 3.291.134 
4300;15-01-2025;INM003;Activo Fijo;Equipos; 1.509.193 
4301;21-08-2025;MKT001;Administración;Arriendos; 2.643.235 
4302;25-04-2025;OPE001;Administración;Arriendos; 1.889.629 
4303;15-02-2025;MKT005;Administración;Servicios; 1.586.836 
4304;20-09-2025;MKT005;Personal;Sueldos; 168.695 
4305;25-04-2025;OPE003;Activo Fijo;Equipos; 2.902.692 
4306;21-08-2025;INM001;Administración;Arriendos; 391.669 
4307;27-12-2025;OPE002;Administración;Arriendos; 1.288.050 
4308;09-05-2025;MKT001;Personal;Bonos; 3.366.485 
4309;17-06-2025;TEC005;Personal;Sueldos; 2.616.933 
4310;02-04-2025;INM005;Personal;Bonos; 4.769.226 
4311;06-07-2025;INM005;Activo Fijo;Equipos; 64.880 
4312;13-02-2025;INM005;Activo Fijo;Infraestructura; 88.501 
4313;20-04-2025;OPE003;Activo Fijo;Infraestructura; 149.933 
4314;20-11-2025;TEC005;Activo Fijo;Equipos; 2.932.801 
4315;22-09-2025;OPE003;Personal;Sueldos; 491.034 
4316;25-10-2025;MKT004;Personal;Bonos; 3.975.596 
4317;08-12-2025;OPE001;Activo Fijo;Equipos; 2.776.232 
4318;10-01-2025;TEC002;Administración;Arriendos; 4.344.783 
4319;18-08-2025;OPE003;Administración;Arriendos; 2.520.387 
4320;01-11-2025;TEC005;Personal;Sueldos; 2.003.436 
4321;24-07-2025;OPE003;Activo Fijo;Infraestructura; 4.260.267 
4322;06-09-2025;MKT003;Activo Fijo;Equipos; 1.427.505 
4323;03-03-2025;INM003;Administración;Servicios; 2.312.242 
4324;24-06-2025;INM004;Activo Fijo;Equipos; 1.124.467 
4325;06-04-2025;INM001;Personal;Bonos; 1.011.607 
4326;01-04-2025;OPE003;Activo Fijo;Infraestructura; 4.019.134 
4327;06-11-2025;INM004;Activo Fijo;Equipos; 2.066.000 
4328;03-03-2025;INM004;Personal;Sueldos; 1.722.425 
4329;07-05-2025;OPE003;Personal;Bonos; 1.333.239 
4330;28-06-2025;MKT002;Administración;Servicios; 4.837.738 
4331;10-04-2025;MKT001;Activo Fijo;Equipos; 4.268.742 
4332;23-11-2025;MKT002;Activo Fijo;Infraestructura; 2.953.642 
4333;18-10-2025;TEC005;Personal;Sueldos; 3.894.431 
4334;13-12-2025;OPE004;Administración;Arriendos; 3.579.257 
4335;23-05-2025;MKT004;Personal;Sueldos; 1.396.966 
4336;13-03-2025;OPE003;Activo Fijo;Equipos; 184.555 
4337;06-02-2025;OPE002;Personal;Bonos; 2.801.054 
4338;15-06-2025;MKT004;Administración;Servicios; 1.905.997 
4339;11-04-2025;MKT003;Personal;Bonos; 528.891 
4340;08-08-2025;MKT004;Personal;Bonos; 460.238 
4341;07-03-2025;MKT002;Activo Fijo;Equipos; 2.517.686 
4342;22-08-2025;INM001;Personal;Sueldos; 4.919.676 
4343;18-01-2025;OPE005;Personal;Bonos; 4.254.930 
4344;05-08-2025;INM004;Administración;Servicios; 2.834.695 
4345;21-05-2025;MKT003;Administración;Arriendos; 4.080.140 
4346;21-12-2025;OPE005;Personal;Bonos; 163.247 
4347;01-03-2025;OPE003;Activo Fijo;Infraestructura; 928.764 
4348;05-01-2025;INM004;Administración;Servicios; 4.476.077 
4349;13-03-2025;OPE002;Personal;Bonos; 3.581.918 
4350;26-12-2025;MKT002;Administración;Arriendos; 4.397.208 
4351;22-01-2025;MKT005;Activo Fijo;Equipos; 3.354.449 
4352;08-07-2025;TEC001;Administración;Arriendos; 3.652.894 
4353;01-10-2025;INM005;Activo Fijo;Infraestructura; 4.704.278 
4354;19-02-2025;OPE004;Activo Fijo;Infraestructura; 3.071.436 
4355;24-08-2025;TEC002;Administración;Arriendos; 542.988 
4356;22-01-2025;TEC005;Administración;Arriendos; 913.634 
4357;08-11-2025;TEC003;Activo Fijo;Equipos; 1.215.494 
4358;13-06-2025;INM005;Administración;Servicios; 3.166.522 
4359;15-03-2025;OPE004;Administración;Arriendos; 4.518.175 
4360;11-09-2025;INM004;Personal;Sueldos; 2.896.569 
4361;20-01-2025;TEC005;Activo Fijo;Equipos; 434.253 
4362;23-10-2025;TEC004;Activo Fijo;Equipos; 4.453.971 
4363;21-12-2025;INM005;Activo Fijo;Infraestructura; 1.698.996 
4364;07-12-2025;MKT002;Personal;Sueldos; 68.039 
4365;12-02-2025;TEC002;Activo Fijo;Equipos; 4.112.317 
4366;02-01-2025;INM002;Activo Fijo;Equipos; 2.316.087 
4367;12-07-2025;OPE001;Activo Fijo;Equipos; 1.402.987 
4368;17-04-2025;MKT004;Activo Fijo;Equipos; 3.993.523 
4369;16-02-2025;TEC003;Administración;Servicios; 2.776.919 
4370;05-06-2025;MKT005;Administración;Arriendos; 2.579.091 
4371;10-08-2025;INM001;Administración;Servicios; 3.857.037 
4372;28-12-2025;TEC003;Personal;Sueldos; 1.396.525 
4373;25-07-2025;TEC001;Personal;Bonos; 1.921.268 
4374;23-08-2025;INM002;Activo Fijo;Equipos; 647.285 
4375;24-12-2025;INM001;Personal;Sueldos; 2.090.361 
4376;15-07-2025;INM001;Activo Fijo;Infraestructura; 3.021.097 
4377;15-11-2025;OPE004;Activo Fijo;Equipos; 4.643.526 
4378;13-06-2025;INM002;Activo Fijo;Infraestructura; 4.018.608 
4379;27-10-2025;TEC002;Activo Fijo;Infraestructura; 2.808.473 
4380;06-07-2025;TEC001;Personal;Sueldos; 140.942 
4381;18-06-2025;INM003;Activo Fijo;Equipos; 1.996.262 
4382;08-04-2025;OPE005;Personal;Bonos; 4.452.820 
4383;20-01-2025;TEC004;Administración;Arriendos; 574.056 
4384;16-07-2025;INM002;Activo Fijo;Equipos; 4.940.432 
4385;23-01-2025;TEC005;Personal;Sueldos; 1.285.210 
4386;19-07-2025;MKT003;Activo Fijo;Equipos; 768.166 
4387;04-05-2025;TEC004;Personal;Sueldos; 4.113.270 
4388;17-06-2025;TEC003;Activo Fijo;Equipos; 75.244 
4389;21-02-2025;OPE002;Activo Fijo;Equipos; 3.726.470 
4390;01-01-2025;TEC002;Administración;Arriendos; 2.520.496 
4391;17-02-2025;TEC003;Activo Fijo;Equipos; 1.907.047 
4392;19-02-2025;MKT005;Activo Fijo;Equipos; 1.472.854 
4393;27-09-2025;INM005;Administración;Servicios; 414.255 
4394;26-07-2025;MKT004;Personal;Sueldos; 3.415.085 
4395;05-07-2025;TEC004;Personal;Bonos; 4.672.025 
4396;13-09-2025;INM003;Activo Fijo;Equipos; 3.105.628 
4397;08-08-2025;INM005;Administración;Servicios; 4.664.341 
4398;25-10-2025;INM003;Activo Fijo;Infraestructura; 1.646.751 
